Mutant,File,Line,Index,Mutator,Status,Equivalent,Confidence,Time,Comments
2693,org/apache/commons/configuration2/plist/XMLPropertyListConfiguration.java,420,369,VoidMethodCallMutator,NO_COVERAGE,no,high,1 min,print()
2805,org/apache/commons/configuration2/PatternSubtreeConfigurationWrapper.java,98,9,ReturnValsMutator,NO_COVERAGE,no,high,1 min,
2834,org/apache/commons/configuration2/PatternSubtreeConfigurationWrapper.java,254,9,ReturnValsMutator,NO_COVERAGE,no,high,1 min ,
2840,org/apache/commons/configuration2/PatternSubtreeConfigurationWrapper.java,284,9,ReturnValsMutator,NO_COVERAGE,no,high,1 min,
2847,org/apache/commons/configuration2/PatternSubtreeConfigurationWrapper.java,308,6,ReturnValsMutator,NO_COVERAGE,no,high,1 min,
2858,org/apache/commons/configuration2/PatternSubtreeConfigurationWrapper.java,427,6,VoidMethodCallMutator,SURVIVED,no,high,1 min,
2908,org/apache/commons/configuration2/tree/xpath/XPathExpressionEngine.java,452,37,MathMutator,SURVIVED,no,high,1 min,
2926,org/apache/commons/configuration2/tree/xpath/XPathExpressionEngine.java,313,48,ConditionalsBoundaryMutator,SURVIVED,no,high,1 min,
3169,org/apache/commons/configuration2/io/VFSFileSystem.java,315,92,VoidMethodCallMutator,NO_COVERAGE,no,high,1 min,
3172,org/apache/commons/configuration2/io/VFSFileSystem.java,98,40,NegateConditionalsMutator,NO_COVERAGE,no,high,1 min,
3192,org/apache/commons/configuration2/io/VFSFileSystem.java,211,36,NegateConditionalsMutator,NO_COVERAGE,no,medium,3 min,
3773,org/apache/commons/configuration2/XMLConfiguration.java,1275,9,NegateConditionalsMutator,SURVIVED,no,high,1 min,
3870,org/apache/commons/configuration2/convert/LegacyListDelimiterHandler.java,281,15,ConditionalsBoundaryMutator,SURVIVED,no,high,1 min,(same as 3871) returns wrong number of trailing backslashes
3871,org/apache/commons/configuration2/convert/LegacyListDelimiterHandler.java,283,23,IncrementsMutator,SURVIVED,no,high,1 min,returns wrong number of trailing backslashes
4055,org/apache/commons/configuration2/DatabaseConfiguration.java,164,12,VoidMethodCallMutator,SURVIVED,no,high,1 min,logger will not be initialized
4081,org/apache/commons/configuration2/DatabaseConfiguration.java,236,5,ReturnValsMutator,NO_COVERAGE,no,high,1 min,returns null instead of string?
4291,org/apache/commons/configuration2/tree/xpath/ConfigurationNodeIteratorBase.java,104,6,ConditionalsBoundaryMutator,SURVIVED,no,medium,1 min,
4403,org/apache/commons/configuration2/plist/ParseException.java,174,117,NegateConditionalsMutator,NO_COVERAGE,no,medium,1 min,
4409,org/apache/commons/configuration2/plist/ParseException.java,108,124,ConditionalsBoundaryMutator,SURVIVED,no,medium,5 min,what happens if retVal > expectedTokenSeq?
4585,org/apache/commons/configuration2/resolver/CatalogResolver.java,438,106,VoidMethodCallMutator,NO_COVERAGE,no,high,1 min,
4671,org/apache/commons/configuration2/ConfigurationXMLReader.java,348,28,VoidMethodCallMutator,SURVIVED,no,high,1 min,missing SAX event at beginning of parsing document
4758,org/apache/commons/configuration2/spring/ConfigurationPropertiesFactoryBean.java,170,5,ReturnValsMutator,NO_COVERAGE,no,high,1 min,
4792,org/apache/commons/configuration2/io/FileUtils.java,89,78,NegateConditionalsMutator,SURVIVED,no,high,1 min,does not decode url correctly bc of missing while loop
4933,org/apache/commons/configuration2/BaseHierarchicalConfiguration.java,1046,18,ReturnValsMutator,SURVIVED,no,high,1 min,
5081,org/apache/commons/configuration2/tree/MergeCombiner.java,140,72,ConditionalsBoundaryMutator,SURVIVED,yes,medium,1 min,as of now  the case nodes.size() ==1 is handled before. If that weren't the case  it wouldn't be equal
5545,org/apache/commons/configuration2/YAMLConfiguration.java,126,29,VoidMethodCallMutator,NO_COVERAGE,no,high,1 min,
5566,org/apache/commons/configuration2/tree/TreeUtils.java,61,83,NegateConditionalsMutator,SURVIVED,no,high,1 min,
5568,org/apache/commons/configuration2/tree/TreeUtils.java,55,61,VoidMethodCallMutator,SURVIVED,no,high,1 min,stream.print()
5572,org/apache/commons/configuration2/tree/TreeUtils.java,72,134,VoidMethodCallMutator,SURVIVED,no,high,1 min,stream.print()
5627,org/apache/commons/configuration2/builder/INIBuilderParametersImpl.java,56,16,VoidMethodCallMutator,NO_COVERAGE,no,high,1 min,same as 5629
5629,org/apache/commons/configuration2/builder/INIBuilderParametersImpl.java,58,38,VoidMethodCallMutator,NO_COVERAGE,no,high,1 min,call to copy method removed
5705,org/apache/commons/configuration2/resolver/DefaultEntityResolver.java,106,49,VoidMethodCallMutator,NO_COVERAGE,no,high,1 min,
5708,org/apache/commons/configuration2/io/DefaultFileSystem.java,325,6,ReturnValsMutator,NO_COVERAGE,no,high,1 min,returns null instead of string?
5990,org/apache/commons/configuration2/builder/combined/MultiWrapDynaClass.java,78,8,ReturnValsMutator,NO_COVERAGE,no,high,1 min,
